consent,timestamp,sno,id,quesno,ques_counter,ans,ansval,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
true,"2023-12-01 20:31:26",11533,6569f0330ac189.79416077,18,32,phishing,0,100,"Report this email,","Based upon senders email address,Based upon body of the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:31:17 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:31:19 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:31:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:31:25 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:31:05",11532,6569f0330ac189.79416077,26,31,genuine,100,99,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:30:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:30:46 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:30:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:31:03 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:30:34",11531,6569f0330ac189.79416077,25,30,genuine,94,95,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:30:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:30:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:30:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:30:32 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:30:10",11530,6569f0330ac189.79416077,13,29,phishing,0,97,"Report this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:29:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:29:58 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:30:05 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:30:09 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:29:35",11529,6569f0330ac189.79416077,22,28,genuine,88,92,"Read the email and do nothing,","Based upon body of the email,,","Attention check_2",,"Fri Dec 01 2023 20:29:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:29:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:29:32 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:29:34 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:28:59",11528,6569f0330ac189.79416077,14,27,genuine,97,96,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:28:50 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:28:51 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:28:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:28:58 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:28:29",11527,6569f0330ac189.79416077,31,26,genuine,55,91,"Respond to this email,","Based upon body of the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:28:15 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:28:20 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:28:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:28:27 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:27:46",11526,6569f0330ac189.79416077,29,25,phishing,0,99,"Report this email,","Based upon body of the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:27:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:27:39 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:27:42 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:27:45 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:27:23",11525,6569f0330ac189.79416077,15,24,genuine,67,76,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 20:27:10 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:27:13 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:27:16 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:27:22 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:26:39",11524,6569f0330ac189.79416077,12,23,genuine,100,97,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:26:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:26:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:26:35 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:26:37 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:26:07",11523,6569f0330ac189.79416077,19,22,phishing,16,90,"Report this email,","Based upon senders email address,Based upon body of the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:25:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:25:56 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:25:59 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:26:05 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:25:37",11522,6569f0330ac189.79416077,30,21,phishing,0,95,"Report this email,","Based upon senders email address,Based upon body of the email,Based upon the link/attachment in the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:25:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:25:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:25:32 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:25:35 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:25:07",11521,6569f0330ac189.79416077,23,20,genuine,100,93,"Respond to this email,","Based upon senders email address,Based upon the date in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:24:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:24:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:25:03 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:25:06 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:24:41",11520,6569f0330ac189.79416077,27,19,genuine,83,79,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:24:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:24:33 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:24:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:24:39 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:24:06",11519,6569f0330ac189.79416077,17,18,phishing,0,85,"Report this email,","Based upon senders email address,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:23:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:23:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:23:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:24:05 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:23:37",11518,6569f0330ac189.79416077,20,17,phishing,29,71,"Delete this email,","Based upon senders email address,Based upon body of the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:23:23 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:23:21 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:23:28 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:23:35 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:22:58",11517,6569f0330ac189.79416077,33,16,phishing,0,98,"Report this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:22:46 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:22:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:22:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:22:57 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:22:34",11516,6569f0330ac189.79416077,16,15,genuine,96,93,"Read the email and do nothing,","Based upon the subject line in the email,Based upon body of the email,,","Attention check_1",,"Fri Dec 01 2023 20:22:21 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:22:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:22:29 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:22:32 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:21:50",11515,6569f0330ac189.79416077,28,14,genuine,90,87,"Respond to this email,","Based upon body of the email,,","Attention check_3",,"Fri Dec 01 2023 20:21:36 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:21:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:21:42 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:21:49 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:21:13",11514,6569f0330ac189.79416077,32,13,phishing,0,87,"Move to spam,Report this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:20:58 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:21:00 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:21:06 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:21:11 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:20:40",11513,6569f0330ac189.79416077,24,12,genuine,97,78,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:20:29 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:20:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:20:34 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:20:39 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:20:00",11512,6569f0330ac189.79416077,11,11,genuine,96,94,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:19:46 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:19:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:19:57 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:19:59 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:19:28",11511,6569f0330ac189.79416077,1,10,genuine,96,96,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:19:16 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:19:18 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:19:23 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:19:26 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:19:02",11510,6569f0330ac189.79416077,8,9,phishing,0,100,"Delete this email,Report this email,","Based upon the subject line in the email,Based upon body of the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:18:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:18:50 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:18:57 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:19:01 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:18:33",11509,6569f0330ac189.79416077,3,8,genuine,80,77,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,"Fri Dec 01 2023 20:18:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:18:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:18:10 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:18:16 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:17:45",11508,6569f0330ac189.79416077,9,7,genuine,100,95,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:17:34 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:17:35 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:17:41 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:17:43 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:17:06",11507,6569f0330ac189.79416077,10,6,genuine,52,93,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:16:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:16:57 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:17:01 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:17:05 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:16:31",11506,6569f0330ac189.79416077,5,5,genuine,96,66,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:16:14 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:16:16 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:16:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:16:30 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:16:00",11505,6569f0330ac189.79416077,7,4,genuine,93,87,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 20:15:43 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:15:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:15:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:15:59 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:15:03",11504,6569f0330ac189.79416077,2,3,phishing,13,77,"Report this email,","Based upon body of the email,Based upon the link/attachment in the email,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:14:46 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:14:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:14:58 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:15:01 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:14:25",11503,6569f0330ac189.79416077,6,2,genuine,79,93,"Respond to this email,Click link/ Open attachment,","Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:14:04 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:14:06 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:14:15 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:14:24 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 20:13:47",11502,6569f0330ac189.79416077,4,1,phishing,2,78,"Report this email,","Based upon senders email address,Based upon the subject line in the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 20:13:21 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:13:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:13:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 20:13:46 GMT+0530 (India Standard Time)",0,0,"Not used",,
